repo_name,commit_sha,parent_commit_sha,old_file_path,new_file_path,diff_myers,diff_hist
-				<td class=""closing"">January 18, 2013</td>
-				<td class=""updated"">February 28, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""westside.html"">Westside Community Bank</a></td>
-				<td class=""city"">University Place</td>
-				<td class=""state"">WA</td>
-				<td class=""cert"">33997</td>
-				<td class=""ai"">Sunwest Bank</td>
-				<td class=""closing"">January 11, 2013</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""cmbkozarks.html"">Community Bank of the Ozarks</a></td>
-				<td class=""city"">Sunrise Beach</td>
-				<td class=""state"">MO</td>
-				<td class=""cert"">27331</td>
-				<td class=""ai"">Bank of Sullivan</td>
-				<td class=""closing"">December 14, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""hometown.html"">Hometown Community Bank</a></td>
-				<td class=""city"">Braselton</td>
-				<td class=""state"">GA</td>
-				<td class=""cert"">57928</td>
-				<td class=""ai"">CertusBank, National Association</td>
-				<td class=""closing"">November 16, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""cfnb.html"">Citizens First National Bank</a></td>
-				<td class=""city"">Princeton</td>
-				<td class=""state"">IL</td>
-				<td class=""cert"">3731</td>
-				<td class=""ai"">Heartland Bank and Trust Company</td>
-				<td class=""closing"">November 2, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""heritage_fl.html"">Heritage Bank of Florida</a></td>
-				<td class=""city"">Lutz</td>
-				<td class=""state"">FL</td>
-				<td class=""cert"">35009</td>
-				<td class=""ai"">Centennial Bank</td>
-				<td class=""closing"">November 2, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""novabank.html"">NOVA Bank</a></td>
-				<td class=""city"">Berwyn</td>
-				<td class=""state"">PA</td>
-				<td class=""cert"">27148</td>
-				<td class=""ai"">No Acquirer</td>
-				<td class=""closing"">October 26, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""excelbank.html"">Excel Bank</a></td>
-				<td class=""city"">Sedalia</td>
-				<td class=""state"">MO</td>
-				<td class=""cert"">19189</td>
-				<td class=""ai"">Simmons First National Bank</td>
-				<td class=""closing"">October 19, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""firsteastside.html"">First East Side Savings Bank</a></td>
-				<td class=""city"">Tamarac</td>
-				<td class=""state"">FL</td>
-				<td class=""cert"">28144</td>
-				<td class=""ai"">Stearns Bank N.A.</td>
-				<td class=""closing"">October 19, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""gulfsouth.html"">GulfSouth Private Bank</a></td>
-				<td class=""city"">Destin</td>
-				<td class=""state"">FL</td>
-				<td class=""cert"">58073</td>
-				<td class=""ai"">SmartBank</td>
-				<td class=""closing"">October 19, 2012</td>
-				<td class=""updated"">January 24, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""firstunited.html"">First United Bank</a></td>
-				<td class=""city"">Crete</td>
-				<td class=""state"">IL</td>
-				<td class=""cert"">20685</td>
-				<td class=""ai"">Old Plank Trail Community Bank, National Association</td>
-				<td class=""closing"">September 28, 2012</td>
-				<td class=""updated"">November 15, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""truman.html"">Truman Bank</a></td>
-				<td class=""city"">St. Louis</td>
-				<td class=""state"">MO</td>
-				<td class=""cert"">27316</td>
-				<td class=""ai"">Simmons First National Bank</td>
-				<td class=""closing"">September 14, 2012</td>
-				<td class=""updated"">December 17, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""firstcommbk_mn.html"">First Commercial Bank</a></td>
-				<td class=""city"">Bloomington</td>
-				<td class=""state"">MN</td>
-				<td class=""cert"">35246</td>
-				<td class=""ai"">Republic Bank &amp; Trust Company</td>
-				<td class=""closing"">September 7, 2012</td>
-				<td class=""updated"">December 17, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""waukegan.html"">Waukegan Savings Bank</a></td>
-				<td class=""city"">Waukegan</td>
-				<td class=""state"">IL</td>
-				<td class=""cert"">28243</td>
-				<td class=""ai"">First Midwest Bank</td>
-				<td class=""closing"">August 3, 2012</td>
-				<td class=""updated"">October 11, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""jasper.html"">Jasper Banking Company</a></td>
-				<td class=""city"">Jasper</td>
-				<td class=""state"">GA</td>
-				<td class=""cert"">16240</td>
-				<td class=""ai"">Stearns Bank N.A.</td>
-				<td class=""closing"">July 27, 2012</td>
-				<td class=""updated"">December 17, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""secondfederal.html"">Second Federal Savings and Loan Association of Chicago</a></td>
-				<td class=""city"">Chicago</td>
-				<td class=""state"">IL</td>
-				<td class=""cert"">27986</td>
-				<td class=""ai"">Hinsdale Bank &amp; Trust Company</td>
-				<td class=""closing"">July 20, 2012</td>
-				<td class=""updated"">January 14, 2013</td>
-			</tr>
 			<tr>
 				<td class=""institution""><a href=""heartland.html"">Heartland Bank</a></td>
 				<td class=""city"">Leawood</td>
@@ -521,4297 +248,22 @@ prepare_responsive_header_nav();
 				<td class=""updated"">December 17, 2012</td>
 			</tr>
 			<tr>
-				<td class=""institution""><a href=""cherokee.html"">First Cherokee State Bank</a></td>
-				<td class=""city"">Woodstock</td>
-				<td class=""state"">GA</td>
-				<td class=""cert"">32711</td>
-				<td class=""ai"">Community &amp; Southern Bank</td>
-				<td class=""closing"">July 20, 2012</td>
-				<td class=""updated"">October 31, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""georgiatrust.html"">Georgia Trust Bank</a></td>
-				<td class=""city"">Buford</td>
-				<td class=""state"">GA</td>
-				<td class=""cert"">57847</td>
-				<td class=""ai"">Community &amp; Southern Bank</td>
-				<td class=""closing"">July 20, 2012</td>
-				<td class=""updated"">December 17, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""royalpalm.html"">The Royal Palm Bank of Florida</a></td>
-				<td class=""city"">Naples</td>
-				<td class=""state"">FL</td>
-				<td class=""cert"">57096</td>
-				<td class=""ai"">First National Bank of the Gulf Coast</td>
-				<td class=""closing"">July 20, 2012</td>
-				<td class=""updated"">January 7, 2013</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""glasgow.html"">Glasgow Savings Bank</a></td>
-				<td class=""city"">Glasgow</td>
-				<td class=""state"">MO</td>
-				<td class=""cert"">1056</td>
-				<td class=""ai"">Regional Missouri Bank</td>
-				<td class=""closing"">July 13, 2012</td>
-				<td class=""updated"">October 11, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""montgomery.html"">Montgomery Bank &amp; Trust</a></td>
-				<td class=""city"">Ailey</td>
-				<td class=""state"">GA</td>
-				<td class=""cert"">19498</td>
-				<td class=""ai"">Ameris Bank</td>
-				<td class=""closing"">July 6, 2012</td>
-				<td class=""updated"">October 31, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""farmersbank.html"">The Farmers Bank of Lynchburg</a></td>
-				<td class=""city"">Lynchburg</td>
-				<td class=""state"">TN</td>
-				<td class=""cert"">1690</td>
-				<td class=""ai"">Clayton Bank and Trust</td>
-				<td class=""closing"">June 15, 2012</td>
-				<td class=""updated"">October 31, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""securityexchange.html"">Security Exchange Bank</a></td>
-				<td class=""city"">Marietta</td>
-				<td class=""state"">GA</td>
-				<td class=""cert"">35299</td>
-				<td class=""ai"">Fidelity Bank</td>
-				<td class=""closing"">June 15, 2012</td>
-				<td class=""updated"">October 10, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""putnam.html"">Putnam State Bank</a></td>
-				<td class=""city"">Palatka</td>
-				<td class=""state"">FL</td>
-				<td class=""cert"">27405</td>
-				<td class=""ai"">Harbor Community Bank</td>
-				<td class=""closing"">June 15, 2012</td>
-				<td class=""updated"">October 10, 2012</td>
-			</tr>
-			<tr>
-				<td class=""institution""><a href=""waccamaw.html"">Waccamaw Bank</a></td>
